股票代码,页码,标题,时间
300009,1,效益好的优质股涨不过St抱团垃圾股！价值投资如何体现.....,04-03 02:26
300009,1,你公布效益都好涨不过抱团垃圾股和St……股市咋炒....,04-03 02:05
300009,1,效益好也不涨！涨不过St……可笑,04-03 01:49
300009,1,动不动发一堆公告的股是涨不了的，发公告就为了出货，没有其他,04-03 01:25
300009,1,这个市场所谓的价值投资真的坏，全是亏损股在涨，有业绩的大多数反而跌的猛，哎,04-03 11:38
300009,1,中国首个核医学1类创新药获批；神州细胞筹划港股上市｜医药早参,04-03 07:04
300009,1,60天线横盘。,04-03 11:08
300009,1,送礼花，哈怂,04-03 10:14
300009,1,想绣我出局，我死拿不走，不回本走不了,04-03 10:40
300009,1,安科生物在医疗股票中不算差的，看看迈瑞医疗，更差,04-03 10:38
300009,1,医药里最菜的一只,04-03 09:48
300009,1,@细致的康艳鸡兄快回来开跌啦！,04-03 09:29
300009,1,在砸，坚决补仓，这是年内最后、最低的上车机会。,04-03 09:30
300009,1,药明康德是专注于创新药领域的全球领先企业，其业务涵盖创新药研发、生产及服务的全产,04-02 10:22
300009,1,安科生物：公司参股公司博生吉公司以及阿法纳公司都在布局In vivo CAR-T,04-02 05:39
300009,1,安科生物：董事会审议通过《关于聘任公司高级管理人员的议案》,04-02 07:37
300009,1,开始跌吧,04-03 09:34
300009,1,给个补仓机会，拜托,04-03 09:21
300009,1,安科生物：融资净买入724.18万元，融资余额6.02亿元,04-03 08:58
300009,1,慢涨是真涨！这票的钱哪有这么容易赚？用我持有这票几年的感觉看今大市越跌他越强！,04-03 07:51
300009,1,重磅：美国宣布将对进口专利药及制药成分加征100%关税,04-03 05:37
300009,1,博安13年，没成绩，怎么一到安科就能封神？,04-03 05:17
300009,1,以前搞得都不算创新药，都是传统的，来个搞创新药的专家，好事情,04-02 06:24
300009,1,高手预测一下明天怎么走，畅所欲言,04-02 09:41
300009,1,$安科生物(SZ300009)$,04-02 06:34
300009,1,安科生物：2026年曲妥珠单抗销售目标仍是收入及利润大幅增长,04-02 01:28
300009,1,重磅引才！安科生物聘任生物医药领军专家窦昌林博士为首席执行官兼首席科学家,04-02 03:56
300009,1,安科生物：“PDL1×4-1BB”双特异性抗体药物HK010目前处于Ib/IIa期临床阶段,04-02 05:15
300009,1,国际化布局：公司正积极寻求国际合作，通过在美国、欧洲举行的国际会议与国际公司进行,04-02 01:50
300009,1,l利空出尽尽利好，起飞,04-02 08:03
300009,1,各位放心，安科一定会让各位失望的,04-02 08:00
300009,1,新官上任三把火，窦昌林博士的上任安科海内外有大的动作估计,04-02 07:42
300009,1,安科生物：公司战略合作的品种注射用隆培生长激素于2026年1月获批上市,04-02 05:15
300009,1,安科生物：关于聘任窦昌林博士为公司首席执行官兼首席科学家的公告,04-02 05:39
300009,1,。窦昌林何方神仙,04-02 01:17
300009,1,安科生物聘任窦昌林博士为公司首席执行官兼首席科学家,04-02 01:35
300009,1,终于来了一个懂技术的了,04-02 06:23
300009,1,耐心等待12元再买入,04-02 02:31
300009,1,安科生物:300009安科生物投资者关系管理信息20260402,04-02 12:13
300009,1,安科生物：公司的曲妥珠单抗“安赛汀”2023年底获批上市,04-02 05:16
300009,1,主要负责公司创新药研发体系建设、前沿技术平台搭建、全球化布局、重点管线推进及研发,04-02 04:04
300009,1,【安科生物：聘任窦昌林为公司首席执行官兼首席科学家】安科生物4月2日公告，公司第,04-02 02:38
300009,1,博安生物(06955.HK)宣布，由于执行董事窦昌林已达法定退休年龄，自愿辞去公,04-02 01:53
300009,1,博安生物的走势也不行啊,04-02 03:38
300009,1,还得下来,04-02 03:01
300009,1,午间公告：安科生物聘任窦昌林博士为公司首席执行官兼首席科学家,04-02 12:03
300009,1,留下一堆烂摊子子,04-02 02:17
300009,1,公司拿出2亿增持自家股票，比发什么都管用,04-02 02:16
300009,1,安科生物：窦昌林获聘首席执行官兼首席科学家,04-02 12:32
300009,1,下午5个点,04-02 02:08
300009,1,安科生物：聘任窦昌林为公司首席执行官兼首席科学家,04-02 12:29
300009,1,散了吧,04-02 01:20
300009,1,股价代表一切，又一个骗吃骗喝拿高薪的来了,04-02 01:10
300009,1,千万年薪聘请全球顶级CEO这个钱开得值得！,04-02 01:02
300009,2,你咋啦？爬地上一年多了！该涨了吧.....,04-03 01:49
300009,2,挺好的调整，和预想的一样，其实股票就是那么回事，当你明白了他的运行规律，就不会那,04-03 10:09
300009,2,3月26日（四）近期最低量反转以来，连续5日小涨，温和放量，显示有源源不断资金悄,04-03 06:01
300009,2,正常来讲，往下砸两天的可能性是存在的。。。。如果板块强势，就不好说了，，啥时候能,04-02 10:12
300009,2,安科生物的产品线大发展。已上市：生长激素，曲妥珠单抗(安赛汀)，长效FSH。临床,04-03 08:49
300009,2,挺好的，结束了，恭喜大家又厮混了一天，连续5根阳线，今天强势补了缺口，也打到了压,04-02 03:05
300009,2,板块整体打到压力位了，挺好，站上10块，好好洗盘吧也是成功补了缺口，顺道解放一下,04-02 11:21
300009,2,mgb.又有下跌的理由了,04-02 01:14
300009,2,睡着了吗？,04-02 01:09
300009,2,中午发的利好骗人进来了吧,04-02 01:05
300009,2,安科生物:关于聘任窦昌林博士为公司首席执行官兼首席科学家的公告,04-02 11:48
300009,2,涨停板压力位1085元，突破真有可能放量涨停板，拭目以待,04-02 12:49
300009,2,：聘任窦昌林为公司首席执行官兼首席科学家】安科生物4月2日公告，公司第九届董事会,04-02 12:49
300009,2,分红有没有到账，在账户哪能看到？,04-02 11:40
300009,2,公司中午发利好肯定希望股价有表现，看看机构买不买帐了,04-02 12:45
300009,2,【调研快报】安科生物接待天风证券等30家机构调研,04-02 12:18
300009,2,安科生物:关于第九届董事会第三次会议决议的公告,04-02 11:48
300009,2,拉基又错过这波创新药大涨的节奏,04-02 11:45
300009,2,先出来,04-02 11:19
300009,2,底部割了一半的肉不跌下来就是不买,04-02 11:22
300009,2,远远落后板块，你哪哪都好，就是股价不好,04-02 10:44
300009,2,这股不涨是因为它没亏钱，要巨亏的股才会大涨,04-02 11:03
300009,2,复权后看也是10多年未涨了，一个年年盈利增长的公司，股价10多年不涨，亏损的公司,04-02 11:12
300009,2,套牢了就安心做股东吧！年年有分红还不错。,04-02 11:01
300009,2,起飞宝贝，今天你是最靓的仔，哈哈,04-02 11:08
300009,2,今天走势：一路逼空，资金缓缓流入，但方向是温和上行，坚定如山，为下周大涨做铺垫。,04-02 10:59
300009,2,跌起来，这臭拉基比谁都快,04-02 10:57
300009,2,美国癌症研究协会（AACR）年会将于4月17日至22日召开。市场预期有重磅成果亮,04-02 07:24
300009,2,我好像理解了一点，虽慢但却稳健，走加速就是大阳,04-02 10:35
300009,2,拉基，学学常山药业,04-02 10:38
300009,2,去美国展示的还有几家,04-02 10:31
300009,2,拉的太磨叽了，又在骗人上车,04-02 10:30
300009,2,补上缺口了，今天基本这样了。。。,04-02 10:30
300009,2,上午10：08分，本周换手率同上周，成交量几乎同上周，金额较上周略高。本周确有资,04-02 10:19
300009,2,送礼花，你太缺德,04-02 10:18
300009,2,看看睿智医药，你个拉基,04-02 10:15
300009,2,津药药业五个板了，你个拉基,04-02 10:09
300009,2,小科子冲冲冲，先把缺口封了加油,04-02 10:07
300009,2,用点力，妹妹要丝滑，哈哈,04-02 09:59
300009,2,九块八，前期成交密集区，就看新来的多头实力有多强了，在这一带，筹码要多少就有多少,04-02 09:54
300009,2,今天要跣5个点？,04-02 09:52
300009,2,别的医药股昨天涨多少，烂科你涨多点，没有点数？,04-02 09:40
300009,2,冲冲冲,04-02 09:45
300009,2,资金稳稳、有序入场，下周了期。,04-02 09:46
300009,2,安科生物：融资净买入290.39万元，融资余额5.94亿元,04-02 08:58
300009,2,安科生10元下方都是空头陷阱。一直坚持这个观点，创新药的春天已经来了。大量量化蜂,04-02 04:09
300009,2,977这个数字让我放走的航天科技，东材科技，今天的安科就像它们一样展翅高飞。,04-02 05:54
300009,2,安科业绩符合预期。3月27日（五）开始价升量增，速率较缓，走势稳健。生物医药板块,04-02 05:41
300009,2,战乱之后必有病菌传播，生物医药是未来几个月主线,04-01 11:26
300009,2,请问公司在研产品积极推进的“HuA21注射液”“AK2024注射液”“HK010,04-01 08:45
300009,2,涨幅依然逊于板块！,04-01 10:37
300009,2,今天美诺华一直在水下，没反包。。津药药业4板，明天很关键啊，看竞价如果今天大涨的,04-01 09:51
300009,2,短线涨了几个点就不道他原来啥样了长期还得破低,04-01 09:29
300009,2,请问公司在几个月前说的博生吉公司的创新药对外授权合作有进展吗？,03-31 05:40
300009,2,轮到创新药作主线了，安科生物叁股的博生吉在谈海外授权，几个月了一旦公布即踩上风口,04-01 07:29
300009,2,来吧里巡视一圈，最近有点得瑟,04-01 07:31
300009,2,我想请问一下，安科生物为啥股价市盈率这么低？,04-01 07:07
300009,2,终于轮到医药板块了，希望安科做头羊,04-01 05:16
300009,2,安科生物：参股公司博生吉安科自主研发的“PA3-17注射液”目前已经进入关键性II期临床试验,03-31 06:04
300009,2,舒服，带劲，明天继续，30000手待丝滑，哈哈,04-01 03:21
300009,2,今天虽然涨了，但还是落后板块的涨幅呀，不能说算强吧。,04-01 04:37
300009,2,板块涨6个点啊，真厉害，难怪不遵守规律了,04-01 04:05
300009,2,对不起所有投资安科的股东，欠所有股东两个涨停,04-01 02:55
300009,2,板块~部涨不过？,04-01 02:27
300009,2,安科就是异类，礼花太坏,04-01 02:05
300009,2,这成交量简直是太完美了啊，真是一幅杰作，慢慢来，不要快，慢点,04-01 02:34
300009,2,冲8角,04-01 02:35
300009,2,社保开始缓慢增仓了，大家不要倒在黎明前,04-01 10:13
300009,2,虽然只有一层仓位，73还是清了，保住利润。今日弱于板块明日回调的力度可不会弱,04-01 01:58
300009,2,你不是创业板吗？,04-01 01:57
300009,2,怂。。。ST涨的都比你爽。。你还连发利好呢。。。。,04-01 01:51
300009,2,弱。。。,04-01 01:49
300009,2,板块已经向阳而生，强势的已经在收获利润了,04-01 10:23
300009,2,国家定调的。。。你自己都不看好吗。。。不如报团垃圾股和ST。。。。,04-01 01:44
300009,2,起飞宝贝，持续持有，18元再丝滑了，哈哈,04-01 12:37
300009,2,我我在底下割肉你就真涨啊,04-01 01:09
300009,2,你发利好还这么弱吗。。。。,04-01 01:13
300010,1,大佬们，8.6的本，年府前还有望回本吗？不会阴跌到两三块儿吧。,04-04 10:46
300010,1,9.57，跌38个点了啊，这是要腰斩了,04-04 11:40
300010,1,什么时候才能解套6.3真难,04-02 04:42
300010,1,老夫掐指一算，这股应该改名，你敢斗神，早完晚完早晚都的完,04-03 09:10
300010,1,迟早回3元，还有9亿融资盘加10W散户，都等着被套个四五年吧，不说不定明年就退市,04-03 06:23
300010,1,最近一直在读关于AI大模型方面的资料，可以确认的是当前处于第四次工业革命！在大模,04-03 02:21
300010,1,转融通来了割韭菜,04-03 05:29
300010,1,下周一肯定不会跌了,04-03 04:19
300010,1,垃圾股～～～～,04-03 03:05
300010,1,我亏了11个点了,04-03 10:32
300010,1,S在这里了，永远都解不了套了。不脱层皮不放出去了。,04-03 01:40
300010,1,窦昕8毛照样赚几倍，12月底解股大赚吃肉,04-03 02:25
300010,1,成交量比24年9月22日之前都低了真台亮的是好股市！,04-03 02:12
300010,1,看这样子缩量底背离，直接躺平，不买不卖放假几天，,04-03 02:06
300010,1,我不担心它随大盘下跌，我担心的是大盘上去，它回不去！每次都这样,04-03 01:44
300010,1,5.932000万,04-03 01:59
300010,1,这个位置，可以入了，算朱莉发福利,04-03 01:40
300010,1,还好是创业板，板块拉升了，这还,04-03 01:37
300010,1,中国高科和行动教育的主力高度控盘，不跟大盘走势，其他的都不行,04-03 01:31
300010,1,玛德，教育板块真垃圾,04-03 01:15
300010,1,到5.79补一半,04-03 01:09
300010,1,下午能不能红？,04-03 12:23
300010,1,跌一两毛，涨一两分，,04-03 01:04
300010,1,这3人真的都没本事？,04-03 11:49
300010,1,抢筹码动作要快,04-03 11:31
300010,1,要晕倒了！天天跌，没有希望！,04-03 09:35
300010,1,屡创新低，跌回2块我来抄底,04-03 11:12
300010,1,今天能不能高看一眼啊,04-03 11:12
300010,1,这个小台阶下的特别有节奏感。,04-03 11:10
300010,1,今天怎么感觉这个强势？,04-03 09:58
300010,1,股市要不就别开了开了也是量化在里面割大家都去买基金算了,04-03 11:03
300010,1,亏了18个点了，继续靠,04-03 10:28
300010,1,我晕，几年不看这公司，年年亏损，还没ST啊？,04-02 07:53
300010,1,大盘又要回去了，豆豆还在这位置,04-03 10:39
300010,1,龙头，行动教育。这个是真垃圾,04-03 10:17
300010,1,连续跌了几个月,04-03 10:15
300010,1,无底洞了,04-03 10:04
300010,1,废股,04-03 09:51
300010,1,大概率还要创新低,04-03 09:47
300010,1,唉,04-03 09:44
300010,1,恶心到我了,04-03 09:34
300010,1,好垃圾,04-03 09:30
300010,1,今天是5块8设置好了,04-03 09:16
300010,1,豆神教育：融资净偿还159.64万元，融资余额9.17亿元,04-03 09:04
300010,1,5.35元继续买进，有大肉吃。,04-02 05:57
300010,1,我要让豆神这辈子都上不了10元,04-03 12:07
300010,1,我服了，这次真是彻底被豆神教育了。9.04买挂在了珠峰，想着也跌的差不多了，我在,04-02 10:07
300010,1,明天再跌就补仓,04-02 09:10
300010,1,大家都别卖了，抗住，没有成交量就不会下跌了，坚持住黎明就快到了,04-02 01:55
300010,1,每次跌的时候，我就深深的感觉这是一个龙头股！！啥玩意儿。,04-02 03:45
300010,1,咱们公司的董秘不出来讲几句？,04-02 05:58
300010,1,不要以为3月是大跌月，4月就没事儿了，也许3月才是开胃菜，4月才是主菜上来了，不,04-02 04:24
300010,1,明天是不是破前低,04-02 02:56
300010,1,扛不住了，6.90的本啊！我要割肉！,04-02 01:29
