股票代码,标题,作者ID,最后更新
300059,砸的不够狠再等等,未知用户,03-31 01:11
300059,我有个朋友28的成本，就问问还能回本吗？,未知用户,03-31 11:17
300059,19.04十倍增仓上板,未知用户,03-31 01:09
300059,券商就是搅拌棒,未知用户,03-31 01:08
300059,怎么一直喋喋不休,未知用户,03-31 01:08
300059,力做个顺水人情，拉到19.3然后你懂的啦老套路了,未知用户,03-31 01:07
300059,不如中信啊,未知用户,03-31 01:07
300059,那些曾经在11元左右卖出的股票，居然在22元左右都买回来了。神奇的股市。,未知用户,03-31 12:58
300059,每天都有人进来，进来的一个都走不掉，便宜没好货,未知用户,03-31 12:55
300059,午后抽风，19.88,未知用户,03-31 12:15
300059,=可以开始买进了！跌多定反弹！回落都是低吸好机会！,未知用户,03-31 12:23
300059,这种走法，明天大跌啊,未知用户,03-31 12:26
300059,拉银行，没空拉你,未知用户,03-31 12:20
300059,牛逼，我撤了，陪不了你了,未知用户,03-31 10:48
300059,老乡，别走！！牛还没完呢！！！,未知用户,03-31 12:19
300059,这掉的义无反顾,未知用户,03-31 12:14
300059,午后涨停,未知用户,03-31 11:41
300059,别以为它涨一下就能反转了，看看这套牢盘，谁能给你解放？赚个几毛钱就可以了，别指望,未知用户,03-31 11:32
300059,我有个朋友26的本，就问问现在能不能割？,未知用户,03-31 11:29
300059,都去投诉吧，大盘上不去都是卷商打压，因为股民都把它当股市风向标,未知用户,03-31 11:38
300059,下午再跌3个点，我亏多少不重要，重要的是新进来的都得死,未知用户,03-31 12:01
300059,还好，今天19.5卖了昨天的。不能信它会改变一贯作风。,未知用户,03-31 10:57
300059,优秀的市场,未知用户,03-31 11:17
300059,早着呢，，上次从涨起来的,未知用户,03-31 11:54
300059,量化不制止，永远没好日子过！,未知用户,03-31 11:48
300059,这个位置能进吗博个反弹跑,未知用户,03-31 10:33
300059,我自认为成本也不高，券商的主力手法极其毒辣，PE也也到了历史低位，担保比例已经1,未知用户,03-26 10:34
300059,多头一次次被消耗殆尽，这周五是清明节最后一个交易日，提醒朋友们,未知用户,03-31 11:42
300059,这玩意不跌到14、15应该不会有反转.,未知用户,03-31 11:42
300059,头脑该清醒了？量化..T十O，一天可一千次交易.玩过它？,未知用户,03-31 11:41
300059,拉就跑，大家都说小心卖飞,未知用户,03-31 11:22
300059,今天还行，等护盘,未知用户,03-31 11:38
300059,哈哈哈哈哈哈哈啊哈哈哈！又套了一批！,未知用户,03-31 11:36
300059,大盘在这点位，券商涨跌是没作用的，想想多少年在三千以下,未知用户,03-31 11:30
300059,牛市还在，证券连续跌六七个月也正常，哪有只涨不跌的市场，放长线钓大鱼,未知用户,03-31 11:28
300059,19.06十倍抢筹建仓增仓上板,未知用户,03-31 11:28
300059,11元就是他的底,未知用户,03-31 11:27
300059,冲高回落,未知用户,03-31 11:26
300059,你不行啊！不顾一切的打压。散户管住手，不要买了。,未知用户,03-31 11:26
300059,4月份的券商会有反弹，毕竟一季度A股成交额创了历史新高了！,未知用户,03-31 11:25
300059,甚是怀念2024.9.24那段日子！20cm搞起。。。,未知用户,03-31 10:12
300059,早上又骗我买了5000股,未知用户,03-31 11:00
300059,涨势很难走出大涨，跌势已然形成，关键何时止跌,未知用户,03-31 11:22
300059,月线7连跌,未知用户,03-31 11:20
300059,这个股冲高就跑基本不会错，因为哪次不是冲高回落在洗盘,未知用户,03-31 11:06
300059,今天上午画手画的图是什么形态！,未知用户,03-31 11:18
300059,年报出来后你爹爹不锈,未知用户,03-31 11:17
300059,每天冲高就要跑，记住啦，低了再接回来,未知用户,03-31 11:13
300059,拐角向下,未知用户,03-31 11:13
300059,港股恒生指数逆势高开0.27%，港股率先准备走摆脱原油情绪恐慌走势了，这样的话，,未知用户,03-31 09:24
300059,创业板差不多↓三个点妥妥的,未知用户,03-31 11:11
300059,往上冲就跑，涨不了多高因为上面套路一一大批散户没那么容易给他们放出去的,未知用户,03-31 11:10
300059,又套一批,未知用户,03-31 11:00
300059,16.92缺口不见不散！,未知用户,03-31 10:52
300059,还是看空好啊，不要买，有机会就卖出冲高就跑像今天，然后跌下去再接回来做差价,未知用户,03-31 11:05
300059,没希望，券商和东财不得拉。万手哥没得今天差不多就在19附近……,未知用户,03-31 10:45
300059,翻绿，牛市,未知用户,03-31 11:02
300059,太几把坑了,未知用户,03-31 11:01
300059,目前全市场超3300家个股上涨。轨交设备、贵金属、商业航天板块领涨。缩量上涨，警,未知用户,03-31 11:01
300059,绿绿绿绿绿,未知用户,03-31 10:59
300059,3月份植树节一般都不买股票，因为绿色,未知用户,03-31 10:59
300059,证券现在像被边缘化了，涨一个点都难，现在没大行情，很难有动作,未知用户,03-31 10:34
300059,接着奏乐,未知用户,03-31 10:53
300059,19.14十倍建仓增仓t仓33000倍入上板,未知用户,03-31 10:42
300059,感谢不砸之恩,未知用户,03-31 10:51
300059,争点气，别绿就是胜利,未知用户,03-31 10:50
300059,今早上还挺强的,未知用户,03-31 10:41
300059,券商板块主力直接盘中反水了！没看头了……不禁要问，券商板块到底是谁在控权，汇金还,未知用户,03-31 10:38
300059,在证卷被埋四次，今天又来东方财富，又被埋一次,未知用户,03-31 10:48
300059,23.2的本亏6万多了,未知用户,03-31 10:20
300059,每个人进来都是亏一把再走，挺好的,未知用户,03-31 10:46
300059,又是拉高，赶紧跑了,未知用户,03-31 10:46
300059,3.20一根绿棒子，打的，现在还没清醒，,未知用户,03-31 10:43
300059,我服了。你们都服了没,未知用户,03-31 10:37
300059,一年不如一年,未知用户,03-31 10:36
300059,他敢破19元，全仓买入,未知用户,03-31 10:16
300059,隔壁跌2%和4%的都深V翻红了，咱这是一跌不复返了是吧？,未知用户,03-31 10:34
300059,跌多涨少，绝对还要往下套散户。,未知用户,03-31 10:34
300059,割了，衰仔,未知用户,03-31 10:33
300059,主力你有本事砸到退市，我就是不卖！,未知用户,03-31 10:31
300059,这个股一直是只要开盘拉一个点，做T绝对没有错。,未知用户,03-31 10:31
300059,散户朋友们，割了没,未知用户,03-31 10:29
300059,小散户在里面欲哭无泪啊,未知用户,03-31 10:26
300059,事出反常必有妖,未知用户,03-31 10:25
300059,拉一下，就是为了出货？,未知用户,03-31 10:24
300059,证券股拉起来吧,未知用户,03-31 10:24
300059,资金还在大量流出…废了,未知用户,03-31 10:23
300059,大盘和板块指数稍微有一点点动静，它就是秒砸。,未知用户,03-31 10:22
300059,拉高出货，主力又是净流出,未知用户,03-31 10:21
300059,每天都是创业板指数往上走，你就往下走，恶心至极,未知用户,03-31 10:21
300059,茫茫均线要翻越四座大山啊！现在还在地下负18层，那年哪日爬出来？不可错过，,未知用户,03-31 10:07
300059,2026年牛股！,未知用户,03-31 10:19
300059,券商站稳了这台阶，感觉可低吸高抛,未知用户,03-31 10:18
300059,快砸盘啊，大盘这么涨，怎么慢牛呢？快砸啊,未知用户,03-31 10:17
300059,毫无疑问月线7连阴,未知用户,03-31 10:07
300059,首次进场-----跌跌不休挑战中------只待破局,未知用户,03-02 10:26
300059,还是要靠砸券商和东财来搞事情,未知用户,03-31 10:06
300059,涨慢跌快拉稀摆带,未知用户,03-31 10:06
300059,真是当习惯了，加这么多细化概念服务量化,未知用户,03-31 10:06
300059,收盘会绿吗？今天,未知用户,03-31 09:55
300059,每天都是高开低走,未知用户,03-31 09:57
300059,又开始带头砸了！,未知用户,03-31 10:05
300059,垃圾都不动,未知用户,03-31 10:04
300059,月线七连阴啊，2015年时都没这么跌过，近期更是连5日均线都不敢触碰，背后究,未知用户,03-31 09:54
300059,19.20十倍建仓增仓上板,未知用户,03-31 10:03
300059,又要压盘控慢牛？,未知用户,03-31 09:56
300059,5日线都上不去么？,未知用户,03-31 09:44
300059,净流入8000w又埋了,未知用户,03-31 10:01
300059,它水里撒网，还没收网，还看ETF的走势图，慢慢熬下去吧！,未知用户,03-31 10:01
300059,放心大胆冲，无风险区域,未知用户,03-31 10:00
300059,每次稍微反弹一点，马上就有强大的恶势力打压股价,未知用户,03-31 09:49
300059,对于量化机器人来说1%-2%的利润就可以果断出清，反正资金量更大，每天日内反复做,未知用户,03-31 09:58
300059,重复往日的故事,未知用户,03-31 09:57
300059,坚守在这里的人你们的信念还在吗？感觉涨啥都轮不到这个板块，这只个股,未知用户,03-31 09:55
300059,今天涨停对子数。等着看吧,未知用户,03-31 09:53
300059,启动量化砸盘模式，无语了,未知用户,03-31 09:53
300059,诱多了啊，快买吧，让我解套,未知用户,03-31 09:39
300059,能补仓了吗？,未知用户,03-31 09:52
300059,有你和中信每天90度直线砸几次就对了,未知用户,03-31 09:52
300059,继续压盘,未知用户,03-31 09:51
300059,我就买了500股，又把你买崩了,未知用户,03-31 09:49
300059,又可以跌五天,未知用户,03-31 09:47
300059,今天涨停价22.88元你要卖吗,未知用户,03-31 09:29
300059,找个高点，今天赶紧跑了好,未知用户,03-31 09:45
300059,大家猜猜东方财富还跌到什么价位呢？,未知用户,03-31 09:21
300059,表演结束好下来了,未知用户,03-31 09:45
300059,横盘一周左右，趋势继续。,未知用户,03-31 09:44
300059,平台整理，然后往下,未知用户,03-31 09:44
300059,别装了，诱多而已。肯定会下来,未知用户,03-31 09:43
300059,量化启动,未知用户,03-31 09:43
300059,券商要涨一定是急涨，这样慢慢的大概率还是没到涨的时候,未知用户,03-31 09:42
300059,快拉起来吧，大盘呼唤士气,未知用户,03-31 09:41
300059,一分一分向上抢筹建仓涨停后结束建仓。加油,未知用户,03-31 09:40
300059,都不敢看盘了，今天终于看你红一天，希望能红到最后,未知用户,03-31 09:40
300059,今日再跌，清仓离场,未知用户,03-31 09:21
300059,上不去的，大家不用看,未知用户,03-31 09:33
300059,19.3十倍抢筹建仓增仓上板,未知用户,03-31 09:40
300059,该你表现了,未知用户,03-31 09:35
300059,红只是为了对冲易中天,未知用户,03-31 09:32
300059,马上安排砸下来，量化机器马上通电启动,未知用户,03-31 09:32
300059,东方财富24年最低价九元多，现价十九，还是翻倍了。跌到十元左右应该见底了。,未知用户,03-31 09:15
300059,等跌下来，不急！,未知用户,03-31 09:29
300059,早竞价19附近T入30000倍t仓同步十倍建仓增仓等涨停,未知用户,03-31 09:27
300059,跌到17.80就满仓，加油,未知用户,03-31 09:26
300059,反弹到21清仓,未知用户,03-31 09:19
300059,别跌了，行嘛，顶不住了,未知用户,03-31 09:17
300059,董秘您好，根据公司披露及公开信息，公司2025年前三季度归母净利润同比增长超过5,未知用户,03-20 07:02
300059,又开始阴跌的一天了，套牢盘太多了，都是觉得要反转等庄家抬轿子的,未知用户,03-31 09:20
300059,月线7连阴看了一下历史第一次，加仓干就完了,未知用户,03-31 09:19
300059,券商成打压指数控盘工具！,未知用户,03-31 09:08
300059,100多万散户别再补了，越补越死。,未知用户,03-31 08:13
300059,今天如果继续阴线杀跌，看好的标的可以分批次建仓了。如果今天开始反弹则不用着急，先,未知用户,03-24 08:07
300059,昨天早上全清仓了。空仓中,未知用户,03-27 09:22
300059,今天继续新低啊，快扛不住了,未知用户,03-31 08:15
300059,完了今天补跌,未知用户,03-31 08:20
300059,大盘今天再低开高走，将难以为继，主力很可能变换套路。东财15分钟线组合，趋稳微上,未知用户,03-31 08:42
300059,今天又是大面,未知用户,03-31 08:30
300059,今天能涨停吗,未知用户,03-31 08:19
300059,平均成本21左右，跌破18放心干,未知用户,03-30 08:32
300059,31的成本，我心是麻木的，房子都抵押了，想想都害怕，股市让人疯,未知用户,03-30 10:37
300059,还能继续跌吗？,未知用户,03-30 09:59
300059,建议卖了这个赶紧的去买新易盛，跟着大资金一起吃肉，不要在这个位置死杠了，过两个月,未知用户,03-31 06:26
300059,中信建投：非银估值处于低位板块战略配置价值凸显第一财经23分钟前,未知用户,03-31 08:10
300059,明摆着补周线缺口去了阿，还幻想,未知用户,03-31 07:56
300059,涨的时候是传统券商，跌的时候又是互联网券商！完全比不上板块，比ETF都不如,未知用户,03-31 07:55
300059,梦见你涨停了，这执念有点深,未知用户,03-31 07:26
300059,百万散户还想涨啊？,未知用户,03-31 06:25
300059,那个天天唱多的神棍的粉丝们，现在还没醒悟过来吗？,未知用户,03-21 08:47
300059,在这亏了50个点了，天天失眠，每天闭眼就想着亏损，快猝死的感觉。这中国牛市搞得喘,未知用户,03-31 04:56
300059,有没有早起睡不着的？,未知用户,03-31 05:57
300059,13买一点,未知用户,03-30 10:42
300059,为什么东方财富的PE24倍那么高，中信和海通才11倍,未知用户,03-30 11:01
300059,啊今天又创新底了,未知用户,03-31 01:41
300059,挂16买进,未知用户,03-30 10:54
300059,这里满仓拿到年底得翻倍,未知用户,03-30 10:55
300059,今天开了个融资融券户,未知用户,03-30 11:03
300059,还要底部震荡一周,未知用户,03-30 10:16
300059,竟然不小心10个点没了，加油再来一个探底回升。牛该来拉券商了,未知用户,03-26 08:49
300059,熊市都不会连续跌10周,未知用户,03-30 08:50
300059,今天满仓，今年大家说能吃口肉吗,未知用户,03-30 07:39
300059,如果是25的本还有希望解套吗？,未知用户,03-30 06:59
300059,没有高速增长了,未知用户,03-30 11:09
300059,茅台都提价了，券商啥时候来点儿实质的利好？,未知用户,03-30 09:02
300059,友情提示：周K线上2024年10月18日K线的低点就是18.83该根K线是第一次,未知用户,03-30 09:54
300059,接近103万股东，我拿着都想不出它能涨到哪里去？,未知用户,03-30 10:53
300059,补仓最好的价格不会再跌哪去了,未知用户,03-30 10:50
300059,打半仓的时机。慢慢来，手里有仓位做T了，防踏空也可打新。,未知用户,03-30 10:49
300059,我用海通总能看见委买1.9万手，委卖1.9万手，在东财上看不到1.9万手的挂单，,未知用户,03-30 02:49
300059,高盛都看空了,未知用户,03-30 10:32
300059,业绩好，市梦率低，就是不涨，不是说价值投资吗？,未知用户,03-30 10:39
300059,明天敢低开就敢打满,未知用户,03-30 10:36
300059,我看了你半年了，3月17日以为你跌的差不多稳住了，21.5半仓买入，没想到你看我,未知用户,03-30 09:13
300059,两市成交量不放大，坚决不买证券,未知用户,03-30 09:51
300059,九种拉升前的洗盘分时图（建议收藏）,未知用户,03-28 10:31
300059,25块的本，看来大盘得5000点才有机会回本了,未知用户,03-30 03:13
300059,熊市不过如此了,未知用户,03-30 08:19
300059,说实话，这个价位真是诱人,未知用户,03-30 09:12
300059,跌吧，跌下来才可以补仓,未知用户,03-30 09:07
300059,加速跌了。有意思。有人故意压这么久。基本面业绩都好。月线会有反弹了,未知用户,03-30 08:57
300059,20的本怎么弄草了,未知用户,03-30 08:46
300059,怎么解读？,未知用户,03-30 08:31
300059,A股三大指数收报：3923.29，13726.19，3273.36。沪深京三市成,未知用户,03-30 08:45
300059,中际旭创利润还没你多，市值是你三倍，哎,未知用户,03-30 07:35
300059,有本事，跌倒18，我等你,未知用户,03-30 09:56
300059,连续两日红针了，应该起码可以反弹一下了,未知用户,03-30 08:34
300059,发转债吧，好几年没发了，让散户赚点吧，大哥,未知用户,03-30 08:29
300059,能不能反转？需要一根500亿单日成交量来确认,未知用户,03-30 08:24
300059,等继续等耐心等待止跌回升之后再建仓！,未知用户,03-30 08:19
300059,明天可以继续下跌了,未知用户,03-30 08:18
300059,砸不出量是不会见底的~~~,未知用户,03-30 08:12
300059,感恩东财，中了一签,未知用户,03-30 05:30
300059,我20.08、有成本比我高的吗,未知用户,03-30 07:11
300059,15加2成仓9元抄大底,未知用户,03-30 07:45
300059,天天创新低,未知用户,03-30 07:36
300059,抄底还能抄到沟里,未知用户,03-30 07:18
300059,啥笔。天天砸盘。跌麻了,未知用户,03-30 06:38
300059,到底了，套的该加仓了，就是故意控的证券,未知用户,03-30 07:29
300059,买证券被人嘲笑了,未知用户,03-30 07:27
300059,扭扭捏捏还是奔了18,未知用户,03-30 07:24
300059,在东方财富开户几年没有中过签,未知用户,03-30 06:21
300059,坚定等15吧…不动如山,未知用户,03-30 09:46
300059,东方财富（300059）下一个关键位置：短期先看18.5–18.8元支撑，反弹目,未知用户,03-30 07:16
300059,比的，月线7连阴。,未知用户,03-30 07:06
300059,无论从哪方面看，东方财富都到了战略建仓的时候了,未知用户,03-30 06:22
300059,人气那么高？,未知用户,03-30 07:07
300059,"3傻中最拉胯的，另外两个涨的时候动不动就是十几二十cm,你涨的时候1-2cm,跌",未知用户,03-30 05:11
300059,现在是越跌越买的时候了，,未知用户,03-30 06:10
300059,十块上来的还是要回去的,未知用户,03-30 06:42
300059,8家上市券商去年净利润同比增长超30%,未知用户,03-27 05:54
300059,自己笑没笑？,未知用户,03-30 06:22
300059,明天看涨。,未知用户,03-30 04:37
300059,创业板指数在高位，让东方财富怎么涨,未知用户,03-30 04:15
300059,100元见,未知用户,03-30 05:12
300059,月线7连阴！,未知用户,03-30 06:06
300059,20260330,未知用户,03-30 06:04
300059,76%的交易日涨跌幅弱于板块指数。,未知用户,03-30 06:04
300059,我感觉这货会八个月收阴,未知用户,03-30 05:51
300059,完了全tm完了，再跌十个点爆仓了,未知用户,03-30 04:03
300059,去年都不合预期，今年更难！！！！加上今年难降息，没有上涨的逻辑了！！！！,未知用户,03-20 08:16
300059,等了太久了，刚看到上周五说的证券板块周线10连跌，创造历史记录！那必须凑个热闹，,未知用户,03-30 02:50
300059,@妙想总结一下大盘趋势,未知用户,03-30 04:38
300059,不是低一点量能都没有还要一根带量的长下引线,未知用户,03-30 04:35
300059,牛市预期没了，所以券商跌，逻辑对的,未知用户,03-30 04:20
300059,只能再买点吧成本赶到20了亏麻了,未知用户,03-30 03:33
300059,这个位置大胆抄底。。。,未知用户,03-30 04:24
300059,啥时候是个头呀？,未知用户,03-30 03:54
300059,市盈率合理，但分红太低，还不值得投资,未知用户,03-30 04:02
300059,2600点都没爆仓，在3900差不多爆仓，厉害,未知用户,03-30 04:01
300059,缺口必补,未知用户,03-30 03:50
300059,弱反弹，实则是下跌中继，4月看到15左右。,未知用户,03-28 01:53
300059,券商已经在熊市很久了，东财尤甚,未知用户,03-30 02:32
300059,一月份的时候想着买个机构票避避险，没想到你才是最有险的那个初生,未知用户,03-30 02:25
300059,下午行情几乎没有了波动，上证波动在10个点以内，创业板在18个点以内，成交量也没,未知用户,03-30 03:25
300059,我估计23一24区间被套的占大半,未知用户,03-30 02:55
300059,可以进了,未知用户,03-30 02:47
300059,业绩这么好,未知用户,03-30 03:17
300059,听说外资来大a避险来了,未知用户,03-30 11:36
300059,这资金天天流出,未知用户,03-30 03:07
300059,金鳞岂是池中物，一遇风云便化龙！,未知用户,03-30 02:58
300059,去补缺口了,未知用户,03-30 03:09
300059,缩量阴跌,未知用户,03-30 03:01
300059,清明前没有任何机会，当心再次吃大面，空仓了,未知用户,03-30 03:06
300059,到位了，可以准备加仓猛干,未知用户,03-30 03:06
300059,未来五年只要等到有一次去30，那这个价位就是收益50%，年化10%,未知用户,03-30 02:31
300059,大家好好趴着，千万不要割肉！否极泰来，这是万古不变的定律。,未知用户,03-30 02:57
300059,我早以麻痹啊,未知用户,03-30 03:01
300059,每天创新低去啊,未知用户,03-30 02:59
300059,大浪淘沙千帆进，吹尽狂沙始到金。,未知用户,03-29 03:39
300059,大家成本价多少,未知用户,03-30 02:33
300059,今天站19明天站20,未知用户,03-30 02:54
300059,均线空头排列管住手啊,未知用户,03-30 02:53
300059,一分都难啊,未知用户,03-30 02:51
300059,券商被摁住了,未知用户,03-30 02:48
300059,散户不割，主力怎么拉,未知用户,03-30 02:45
300059,这轮牛市，暂且说是牛市吧，券商已经不可能和以前一样了,未知用户,03-30 02:42
300059,这主力把货都甩给散户了，难道真还得下一个台阶吗,未知用户,03-30 02:45
300059,19.07十倍抢筹建仓增仓尾盘高挂价格抢筹建仓开新仓,未知用户,03-30 02:35
300059,金叉缩量，反弹一触即发，又不是熊市，跳空缺口凭什么不回补,未知用户,03-30 02:34
300059,有没有爆仓的出来说一下。,未知用户,03-30 02:41
300059,叫问你们服不服,未知用户,03-30 02:17
300059,站上19是大概率。18.5太香了,未知用户,03-30 02:39
300059,指数已经不需要他来稳了，你看这几次都不用他，说明券商已经不被机构资金青睐了,未知用户,03-30 02:39
300059,quan商,未知用户,03-30 02:38
300059,10块以下考虑全仓,未知用户,03-30 02:33
300059,再砸就真的没意思了,未知用户,03-30 02:27
300059,一浪跌，二浪跌，还会来第三浪吗,未知用户,03-30 02:29
300059,你去看看创业板指数，就别说上证指数，再看看东方财富日K？垃圾啊,未知用户,03-30 02:30
300059,14:30直线拉升,未知用户,03-30 02:22
300059,亏了23%,未知用户,03-30 02:21
300059,不大涨不出，不大跌不进。,未知用户,03-30 02:27
300059,振幅这么小，T都不好T,未知用户,03-30 02:29
300059,这股是被下了诅咒了吗？涨嘛三瓜两枣跌嘛冬虫夏草,未知用户,03-30 02:24
300059,RSl才20．是超级弱势行情．我的海科新源RSl是78．超过78-80就开始减仓,未知用户,03-30 02:28
300059,不到30不卖,未知用户,03-30 02:15
300059,亏损了23%什么时间能回本？,未知用户,03-30 02:21
300059,下一个目标价17,未知用户,03-30 02:12
300059,不用看都知道是这厮在砸盘,未知用户,03-30 02:25
300059,明天再狠狠蹲一下你就算完成任务了。相信你有这样的能力！！,未知用户,03-30 02:25
300059,月线死叉，走坏了，机构更不可能今年进入,未知用户,03-30 02:24
300059,原来你才是最大的龙头,未知用户,03-30 02:19
300059,看来今天抄在半山腰，明天开盘就得被埋了,未知用户,03-30 02:23
300059,这股除了跌还是跌没的救下跌总龙头不管什么都下跌,未知用户,03-30 02:19
300059,老天爷，拉一下，赔的裤衩子都没了,未知用户,03-30 02:21
300059,红起起来才有希望企稳,未知用户,03-30 02:21
300059,每天创新低，资金每天都流出，gou队量化大军威武,未知用户,03-30 02:21
300059,垃圾啊，大盘红了，它还是个跌货,未知用户,03-30 02:21
300059,东财快跌吧，使劲跌，我在13元等买,未知用户,03-30 01:45
300059,跟中信并列，主板创业两大压盘龙头,未知用户,03-30 02:20
300059,券商年后的这一波杀跌确实没料到，套牢多少抄底盘,未知用户,03-30 02:17
300059,净流出马上全市第一了,未知用户,03-30 02:09
300059,说实话不服气啊但是又被教做人,未知用户,03-30 02:16
300059,15才是底,未知用户,03-30 02:10
300059,29—19—9,未知用户,03-30 02:14
300059,东财该出力了，误人一年多,未知用户,03-30 02:08
300059,东财把我坑惨了，在山顶没人来换岗,未知用户,03-30 02:05
300059,啥意思，红不了吗,未知用户,03-30 02:13
300059,不涨，是因为我没卖嘛？,未知用户,03-30 02:11
300059,散户最新数据100万出头…..是不是需要里面些受不了割掉才能让其它人有希望啊……,未知用户,03-30 02:03
300059,国家了队入场了，你还跌？,未知用户,03-30 01:59
300059,啥情况，越来越惨不忍睹啊！,未知用户,03-30 02:09
300059,应该一举砸到15然后两个月涨到30主力又可以吃到割肉筹码到时候那些割肉的看到又会,未知用户,03-30 02:09
300059,东财都在喊空，看来马上要涨了,未知用户,03-30 02:08
300059,快两年没涨停了，这周会涨停吗,未知用户,03-30 01:52
300059,23的本，,未知用户,03-30 02:08
300059,垃圾买一次亏一次不可能再涨了,未知用户,03-30 02:07
300059,洗洗早点睡觉哦，低吸不可能的，天天预定跌，有钱还不如吃点东西，不要吃咚菜很苦涩的,未知用户,03-30 02:05
300059,上午10点离岸人民币快速升值，资本抽资金救A股做差价，接着资金流向抱团股保指数。,未知用户,03-30 01:12
300059,7个月了哥们儿,未知用户,03-30 01:56
300059,烂股。有机会,未知用户,03-30 02:04
300059,16.66给我机会抄底，谢谢,未知用户,03-30 01:38
300059,跌到13元也不便宜，PE=17，也比中信贵,未知用户,03-30 01:53
300059,撒了吧，这个冲锋号不响了，在原地打转下跌趋势不变啦！,未知用户,03-30 02:03
300059,15.09概率很大,未知用户,03-30 02:01
300059,冲锋号，吹响,未知用户,03-30 01:51
300059,今天有卖的吗？,未知用户,03-30 01:58
300059,业绩这么好，也不带头涨。是是无语，了,未知用户,03-30 01:50
300059,我现在动员亲戚朋友同学准备好钱，13元买入东财,未知用户,03-30 01:48
300059,我是新来的韭菜，主力请轻点割,未知用户,03-30 01:53
300059,19块50万股全卖了！准备15元抄底,未知用户,03-30 01:51
300059,真有可能跌到16块钱。,未知用户,03-30 01:52
300059,19T仓26000倍入等板,未知用户,03-30 01:52
300059,还得跌两个月，修到真经第九层，才会天下无敌你雄大A！,未知用户,03-30 01:43
300059,这个半年之内不用看的，要么割掉，要么别看！短时间内全是小散了，涨鸡毛,未知用户,03-30 01:42
300059,支撑线只剩下月线13元，其实也不便宜！,未知用户,03-30 01:51
300059,赢利30个点没卖，现在倒亏19点，,未知用户,03-30 01:41
300059,指数无论怎样都带不动装睡的主力资金,未知用户,03-30 01:44
300059,买了你这公司的股票，天天阴跌，你道德吗？,未知用户,03-30 01:48
300059,不看了，爱咋咋地，坚持不卖,未知用户,03-30 01:45
300059,10左右我将分批入手,未知用户,03-30 01:42
300059,快点下来，我已经挂单16了,未知用户,03-30 01:41
300059,市场最大两个毒瘤,未知用户,03-30 01:45
300059,大盘指数走牛市的话，以前每轮行情都是券商股带头的，估计这次散户拿了太多了？这么长,未知用户,03-30 01:44
300059,做空东方财富没人看的出来吗,未知用户,03-30 01:43
300059,底在13元左右,未知用户,03-30 01:43
300059,哈哈哈，关机拔掉网线。出门玩去了,未知用户,03-30 01:43
300059,我在15元等你哦，加油,未知用户,03-30 01:40
300059,还有谁不服？只要你敢买，套你没商量。,未知用户,03-30 01:41
300059,18.97十倍建仓增仓上板,未知用户,03-30 01:41
300059,又新低了，真棒,未知用户,03-30 01:39
300059,亏了百分之四十多了，啥时候涨回来啊,未知用户,03-30 01:24
300059,没底吗？,未知用户,03-30 01:41
300059,坚持就是胜利，冬天过了，春天就到了,未知用户,03-30 01:25
300059,今天把2套房子挂岀去卖，就干东财13元,未知用户,03-30 07:42
300059,食之无味，弃之可惜，总觉得你到底了，结果没底线,未知用户,03-30 01:37
300059,这个股近8个月来股价走势最差的一个，主力资金的每天的出逃量几乎天天占券商板块的5,未知用户,03-30 01:38
300059,大盘反弹的好好的，券商给砸下来的,未知用户,03-30 01:30
300059,东财是真有意思，跌回起涨点呀,未知用户,03-30 01:35
300059,19三倍建仓增仓上板,未知用户,03-30 01:30
300059,高位机构股继续抱团，这种被打压的无解。认亏出局！,未知用户,03-30 01:33
300059,还没到底？？？,未知用户,03-30 01:10
300059,18.9十倍建仓增仓上板,未知用户,03-30 01:31
300059,券商控盘不允许涨,未知用户,03-30 01:32
300059,要利用好托市的有利时机，认真思考，然后做出正确的选择。,未知用户,03-30 01:30
300059,下午拉6个点,未知用户,03-30 12:11
300059,奇怪不，这一大轮下跌创业板没怎么跌。注意风险中也要具有慧眼发现机会。莫慌,未知用户,03-30 01:28
300059,看来下午要去新低了,未知用户,03-30 01:27
300059,主力净流入全市最多，主力全跑完,未知用户,03-30 01:27
300059,今天证券板块再不拉指数，沪指又可以创新低了,未知用户,03-30 08:09
300059,报告！还有盈利的！还有硬骨头不服气的！,未知用户,03-30 01:26
300059,回到924之前的价格,未知用户,03-30 01:24
300059,19.02十倍建仓增仓等板,未知用户,03-30 01:16
300059,15，不能再多了…,未知用户,03-30 01:23
300059,9块钱等你哦,未知用户,03-30 01:21
300059,跌跌不休,未知用户,03-30 10:40
300059,还有完没完了,未知用户,03-30 01:18
300059,证券日成交量又要创新低了，200亿不到，低吸，随时有大反弹,未知用户,03-30 01:17
300059,大家分红到账了吗。,未知用户,03-30 12:53
300059,收盘最低价,未知用户,03-30 01:15
300059,19十倍建仓增仓上板,未知用户,03-30 01:08
300059,彻底废了,未知用户,03-30 01:12
300059,19.1十倍建仓增仓上板,未知用户,03-30 01:04
300059,资金继续流出，这反弹怕是套,未知用户,03-30 01:05
300059,又开始砸券商和东财啦,未知用户,03-30 01:08
300059,到底的谁砸盘？？,未知用户,03-30 01:07
300059,券商什么东西，易中天宁德一反弹就砸,未知用户,03-30 01:06
300059,兄弟们保卫大本营，下午反攻不要被偷家了,未知用户,03-30 12:26
